Id,Slack (ns),Source Clock,Sink Clock,Exception,Hops,TDMs used per hop**,Total TDM delay (ns)*,User logic delay (ns),Path delay (ns),Requirement (ns),Start Point,End Point,Net Name,
66,978.804,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.513,21.197,1000.000,D[31:0].D[26],C[5:0].C[3],D_aptn_ft[26]: out[6]
67,978.828,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,7.473,21.172,1000.000,D[31:0].D[5],C[5:0].C[3],D_aptn_ft[5]: out[26]
68,978.828,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.505,21.172,1000.000,D[31:0].D[6],C[5:0].C[3],D_aptn_ft[6]: out[26]
69,978.828,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,2.505,21.172,1000.000,D[31:0].D[7],C[5:0].C[3],D_aptn_ft[7]: out[26]
70,979.100,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:4.750) = 9.896,7.597,20.900,1000.000,D[31:0].D[17],C[5:0].C[3],D_aptn_ft[17]: out[12]
71,979.100,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:4.750) = 9.896,2.513,20.900,1000.000,D[31:0].D[16],C[5:0].C[3],D_aptn_ft[16]: out[12]
72,979.100,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:4.750) = 9.896,2.513,20.900,1000.000,D[31:0].D[18],C[5:0].C[3],D_aptn_ft[18]: out[12]
73,979.100,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:4.750) = 9.896,2.513,20.900,1000.000,D[31:0].D[19],C[5:0].C[3],D_aptn_ft[19]: out[12]
74,980.096,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,9.687,19.904,1000.000,D[31:0].D[1],C[5:0].C[3],D_aptn_ft[1]: out[28]
75,980.096,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,4.603,19.904,1000.000,D[31:0].D[0],C[5:0].C[3],D_aptn_ft[0]: out[28]
76,980.096,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,4.603,19.904,1000.000,D[31:0].D[2],C[5:0].C[3],D_aptn_ft[2]: out[28]
77,980.096,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,4.603,19.904,1000.000,D[31:0].D[3],C[5:0].C[3],D_aptn_ft[3]: out[28]
78,980.102,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:3.753) = 8.899,7.592,19.898,1000.000,D[31:0].D[30],C[5:0].C[3],D_aptn_ft[30]: out[0]
79,980.102,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:3.753) = 8.899,2.513,19.898,1000.000,D[31:0].D[28],C[5:0].C[3],D_aptn_ft[28]: out[0]
80,980.102,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:3.753) = 8.899,2.513,19.898,1000.000,D[31:0].D[29],C[5:0].C[3],D_aptn_ft[29]: out[0]
81,980.102,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:3.753) = 8.899,2.513,19.898,1000.000,D[31:0].D[31],C[5:0].C[3],D_aptn_ft[31]: out[0]
82,980.117,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,4.603,21.267,1000.000,D[31:0].D[4],C[5:0].C[3],D_aptn_ft[4]: out[24]
83,980.134,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:3.753) = 8.899,7.560,19.866,1000.000,D[31:0].D[31],C[5:0].C[3],D_aptn_ft[31]: out[1]
84,980.134,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:3.753) = 8.899,2.513,19.866,1000.000,D[31:0].D[30],C[5:0].C[3],D_aptn_ft[30]: out[1]
85,980.134,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:3.753) = 8.899,2.513,19.866,1000.000,D[31:0].D[29],C[5:0].C[3],D_aptn_ft[29]: out[1]
86,980.134,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:3.753) = 8.899,2.513,19.866,1000.000,D[31:0].D[28],C[5:0].C[3],D_aptn_ft[28]: out[1]
87,980.148,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,7.546,19.852,1000.000,D[31:0].D[1],C[5:0].C[3],D_aptn_ft[1]: out[29]
88,980.148,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,2.513,19.852,1000.000,D[31:0].D[2],C[5:0].C[3],D_aptn_ft[2]: out[29]
89,980.148,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,2.513,19.852,1000.000,D[31:0].D[0],C[5:0].C[3],D_aptn_ft[0]: out[29]
90,980.148,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,2.513,19.852,1000.000,D[31:0].D[3],C[5:0].C[3],D_aptn_ft[3]: out[29]
91,980.171,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,7.523,19.829,1000.000,D[31:0].D[2],C[5:0].C[3],D_aptn_ft[2]: out[30]
92,980.171,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,2.513,19.829,1000.000,D[31:0].D[3],C[5:0].C[3],D_aptn_ft[3]: out[30]
93,980.171,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,2.513,19.829,1000.000,D[31:0].D[0],C[5:0].C[3],D_aptn_ft[0]: out[30]
94,980.171,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,2.513,19.829,1000.000,D[31:0].D[1],C[5:0].C[3],D_aptn_ft[1]: out[30]
95,980.177,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,2.513,21.208,1000.000,D[31:0].D[4],C[5:0].C[3],D_aptn_ft[4]: out[25]
96,980.213,System:r,System:r,-,FB1_uA,x1: x1,(trace:3.753) + (trace:5.146) = 8.899,2.513,21.172,1000.000,D[31:0].D[4],C[5:0].C[3],D_aptn_ft[4]: out[26]
